BINCODE,NAME,IDENTIFIER,DESCRIPTION,TYPE
_29.3.4.2_,'protein.targeting.secretory pathway.golgi','eucgr.i00719.1.p',"'(at3g23660 : 1246.0) Sec23/Sec24 protein transport family protein; FUNCTIONS IN: transporter activity, zinc ion binding; INVOLVED IN: intracellular protein transport, transport, ER to Golgi vesicle-mediated transport; LOCATED IN: COPII vesicle coat; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Sec23/Sec24, helical domain (InterPro:IPR006900), Sec23/Sec24 beta-sandwich (InterPro:IPR012990), Sec23/Sec24, trunk domain (InterPro:IPR006896), Zinc finger, Sec23/Sec24-type (InterPro:IPR006895), Gelsolin domain (InterPro:IPR007123); BEST Arabidopsis thaliana protein match is: Sec23/Sec24 protein transport family protein (TAIR:AT4G14160.2). & (gnl|cdd|37197 : 1114.0) no description available & (gnl|cdd|34652 : 763.0) no description available & (ipr006896 : 159.95718) Sec23/Sec24, trunk domain & (reliability: 2771.925) &  (original description: no original description)'",T
_29.3.4.3_,'protein.targeting.secretory pathway.vacuole','eucgr.j03190.3.p',"'(gnl|cdd|36562 : 523.0) no description available & (o24325|vpe1_phavu : 425.0) Vacuolar-processing enzyme precursor (EC 3.4.22.-) (VPE) (Legumain-like proteinase) (LLP) - Phaseolus vulgaris (Kidney bean) (French bean) & (at2g25940 : 423.0) Encodes a vacuolar processing enzyme belonging to a novel group of cysteine proteinases that is expressed in vegetative organs and is upregulated in association with various types of cell death and under stressed conditions.; alpha-vacuolar processing enzyme (ALPHA-VPE); FUNCTIONS IN: cysteine-type endopeptidase activity; INVOLVED IN: proteolysis, vacuolar protein processing; LOCATED IN: endomembrane system; EXPRESSED IN: 9 plant structures; EXPRESSED DURING: 4 anthesis, petal differentiation and expansion stage; CONTAINS InterPro DOMAIN/s: Peptidase C13, legumain (InterPro:IPR001096); BEST Arabidopsis thaliana protein match is: gamma vacuolar processing enzyme (TAIR:AT4G32940.1); Has 793 Blast hits to 791 proteins in 239 species: Archae - 4; Bacteria - 12; Metazoa - 278; Fungi - 115; Plants - 259; Viruses - 0; Other Eukaryotes - 125 (source: NCBI BLink). & (gnl|cdd|85592 : 387.0) no description available & (ipr001096 : 252.40889) Peptidase C13, legumain & (reliability: 846.0) &  (original description: no original description)'",T
_29.3.4.3_,'protein.targeting.secretory pathway.vacuole','eucgr.c03004.2.p',"'(p49043|vpe_citsi : 654.0) Vacuolar-processing enzyme precursor (EC 3.4.22.-) (VPE) - Citrus sinensis (Sweet orange) & (at2g25940 : 644.0) Encodes a vacuolar processing enzyme belonging to a novel group of cysteine proteinases that is expressed in vegetative organs and is upregulated in association with various types of cell death and under stressed conditions.; alpha-vacuolar processing enzyme (ALPHA-VPE); FUNCTIONS IN: cysteine-type endopeptidase activity; INVOLVED IN: proteolysis, vacuolar protein processing; LOCATED IN: endomembrane system; EXPRESSED IN: 9 plant structures; EXPRESSED DURING: 4 anthesis, petal differentiation and expansion stage; CONTAINS InterPro DOMAIN/s: Peptidase C13, legumain (InterPro:IPR001096); BEST Arabidopsis thaliana protein match is: gamma vacuolar processing enzyme (TAIR:AT4G32940.1); Has 793 Blast hits to 791 proteins in 239 species: Archae - 4; Bacteria - 12; Metazoa - 278; Fungi - 115; Plants - 259; Viruses - 0; Other Eukaryotes - 125 (source: NCBI BLink). & (gnl|cdd|36562 : 644.0) no description available & (gnl|cdd|85592 : 413.0) no description available & (ipr001096 : 257.62717) Peptidase C13, legumain & (reliability: 1288.0) &  (original description: no original description)'",T
_29.3.4.3_,'protein.targeting.secretory pathway.vacuole','eucgr.k00411.2.p','(at5g53530 : 464.0) Homolog of yeast retromer subunit VPS26.  Part of a retromer-like protein complex involved in endosome to lysosome protein transport.; vacuolar protein sorting 26A (VPS26A); CONTAINS InterPro DOMAIN/s: Vacuolar protein sorting-associated protein 26 (InterPro:IPR005377); BEST Arabidopsis thaliana protein match is: vacuolar protein sorting 26B (TAIR:AT4G27690.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink). & (gnl|cdd|38273 : 423.0) no description available & (gnl|cdd|67271 : 363.0) no description available & (ipr005377 : 263.09253) Vacuolar protein sorting-associated protein 26 & (reliability: 1388.4119) &  (original description: no original description)',T
_29.3.4.3_,'protein.targeting.secretory pathway.vacuole','eucgr.g02885.1.p',"'(at1g09070 : 91.3) SRC2 specifically binds the peptide PIEPPPHH, and moves from ER to a vacuole fraction where it gets internalized. Involved in Protein Storage Vacuole targeting.; soybean gene regulated by cold-2 (SRC2); CONTAINS InterPro DOMAIN/s: C2 calcium/lipid-binding domain, CaLB (InterPro:IPR008973), C2 calcium-dependent membrane targeting (InterPro:IPR000008); BEST Arabidopsis thaliana protein match is: Calcium-dependent lipid-binding (CaLB domain) family protein (TAIR:AT3G16510.1); Has 25146 Blast hits to 15856 proteins in 1076 species: Archae - 6; Bacteria - 3010; Metazoa - 13770; Fungi - 3151; Plants - 2962; Viruses - 83; Other Eukaryotes - 2164 (source: NCBI BLink). & (reliability: 182.6) &  (original description: no original description)'",T
_29.3.4.4_,'protein.targeting.secretory pathway.plasma membrane','eucgr.j02164.3.p',"'(at2g30050 : 496.0) transducin family protein / WD-40 repeat family protein; FUNCTIONS IN: nucleotide binding; INVOLVED IN: membrane budding; LOCATED IN: nucleolus, heterotrimeric G-protein complex; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: WD40 repeat 2 (InterPro:IPR019782), WD40 repeat-like-containing domain (InterPro:IPR011046), WD40-repeat-containing domain (InterPro:IPR017986), WD40/YVTN repeat-like-containing domain (InterPro:IPR015943), WD40 repeat (InterPro:IPR001680), WD40 repeat, subgroup (InterPro:IPR019781), G-protein beta WD-40 repeat, region (InterPro:IPR020472); BEST Arabidopsis thaliana protein match is: Transducin/WD40 repeat-like superfamily protein (TAIR:AT3G01340.2); Has 24526 Blast hits to 15097 proteins in 577 species: Archae - 22; Bacteria - 4838; Metazoa - 8772; Fungi - 5346; Plants - 2605; Viruses - 0; Other Eukaryotes - 2943 (source: NCBI BLink). & (gnl|cdd|36546 : 417.0) no description available & (gnl|cdd|29257 : 115.0) no description available & (reliability: 992.0) &  (original description: no original description)'",T
_29.3.4.4_,'protein.targeting.secretory pathway.plasma membrane','eucgr.d01798.1.p',"'(at4g23630 : 300.0) VIRB2-interacting protein 1 (BTI1); INVOLVED IN: biological_process unknown; LOCATED IN: endoplasmic reticulum, plasma membrane, endoplasmic reticulum membrane, vacuole; EXPRESSED IN: 26 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Reticulon (InterPro:IPR003388); BEST Arabidopsis thaliana protein match is: VIRB2-interacting protein 2 (TAIR:AT4G11220.1); Has 1242 Blast hits to 1240 proteins in 114 species: Archae - 0; Bacteria - 0; Metazoa - 705; Fungi - 11; Plants - 505; Viruses - 0; Other Eukaryotes - 21 (source: NCBI BLink). & (gnl|cdd|37003 : 253.0) no description available & (gnl|cdd|66169 : 240.0) no description available & (ipr003388 : 125.160576) Reticulon & (reliability: 552.0) &  (original description: no original description)'",T
_29.3.4.99_,'protein.targeting.secretory pathway.unspecified','eucgr.d01627.1.p',"'(at1g30690 : 451.0) Sec14p-like phosphatidylinositol transfer family protein; FUNCTIONS IN: transporter activity; INVOLVED IN: transport; LOCATED IN: cytosol, nucleus, plasma membrane; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Cellular retinaldehyde-binding/triple function, C-terminal (InterPro:IPR001251), Cellular retinaldehyde-binding/triple function, N-terminal (InterPro:IPR008273), GOLD (InterPro:IPR009038), Cellular retinaldehyde binding/alpha-tocopherol transport (InterPro:IPR001071), Phosphatidylinositol transfer protein-like, N-terminal (InterPro:IPR011074); BEST Arabidopsis thaliana protein match is: SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein (TAIR:AT4G09160.1); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink). & (gnl|cdd|36684 : 159.0) no description available & (gnl|cdd|47819 : 110.0) no description available & (reliability: 902.0) &  (original description: no original description)'",T
_29.3.4.99_,'protein.targeting.secretory pathway.unspecified','eucgr.j02451.1.p',"'(at3g07680 : 214.0) emp24/gp25L/p24 family/GOLD family protein; FUNCTIONS IN: protein transmembrane transporter activity; INVOLVED IN: intracellular protein transport, transport; LOCATED IN: endomembrane system, integral to membrane, membrane; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: GOLD (InterPro:IPR009038), emp24/gp25L/p24 (InterPro:IPR000348); BEST Arabidopsis thaliana protein match is: emp24/gp25L/p24 family/GOLD family protein (TAIR:AT3G22845.1); Has 859 Blast hits to 859 proteins in 182 species: Archae - 0; Bacteria - 0; Metazoa - 431; Fungi - 210; Plants - 147; Viruses - 0; Other Eukaryotes - 71 (source: NCBI BLink). & (gnl|cdd|36905 : 152.0) no description available & (reliability: 428.0) &  (original description: no original description)'",T
_29.3.4.99_,'protein.targeting.secretory pathway.unspecified','eucgr.h02550.1.p',"'(at5g05670 : 342.0) signal recognition particle binding; FUNCTIONS IN: signal recognition particle binding; LOCATED IN: endoplasmic reticulum, plasma membrane; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Signal recognition particle receptor, beta subunit (InterPro:IPR019009); BEST Arabidopsis thaliana protein match is: P-loop containing nucleoside triphosphate hydrolases superfamily protein (TAIR:AT2G18770.1); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink). & (gnl|cdd|35313 : 256.0) no description available & (gnl|cdd|57988 : 195.0) no description available & (ipr019009 : 85.53814) Signal recognition particle receptor, beta subunit & (reliability: 684.0) &  (original description: no original description)'",T
_29.3.4.99_,'protein.targeting.secretory pathway.unspecified','eucgr.f03148.3.p',"'(at4g08520 : 210.0) SNARE-like superfamily protein; INVOLVED IN: intracellular protein transport, transport; LOCATED IN: clathrin vesicle coat, plasma membrane; EXPRESSED IN: cultured cell; CONTAINS InterPro DOMAIN/s: Longin-like (InterPro:IPR011012); BEST Arabidopsis thaliana protein match is: SNARE-like superfamily protein (TAIR:AT3G09800.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). & (gnl|cdd|38553 : 154.0) no description available & (reliability: 418.0) &  (original description: no original description)'",T
_29.3.4.99_,'protein.targeting.secretory pathway.unspecified','eucgr.f04114.1.p',"'(at1g72160 : 404.0) Sec14p-like phosphatidylinositol transfer family protein; FUNCTIONS IN: transporter activity; INVOLVED IN: transport; LOCATED IN: plasma membrane; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Cellular retinaldehyde-binding/triple function, C-terminal (InterPro:IPR001251), Cellular retinaldehyde-binding/triple function, N-terminal (InterPro:IPR008273), GOLD (InterPro:IPR009038), Phosphatidylinositol transfer protein-like, N-terminal (InterPro:IPR011074); BEST Arabidopsis thaliana protein match is: SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein (TAIR:AT4G09160.1); Has 4473 Blast hits to 3903 proteins in 364 species: Archae - 35; Bacteria - 264; Metazoa - 1504; Fungi - 917; Plants - 883; Viruses - 13; Other Eukaryotes - 857 (source: NCBI BLink). & (gnl|cdd|36684 : 178.0) no description available & (gnl|cdd|29115 : 124.0) no description available & (reliability: 808.0) &  (original description: no original description)'",T
_29.3.4.99_,'protein.targeting.secretory pathway.unspecified','eucgr.f03282.1.p',"'(at2g34250 : 865.0) SecY protein transport family protein; FUNCTIONS IN: P-P-bond-hydrolysis-driven protein transmembrane transporter activity; INVOLVED IN: response to salt stress, protein secretion; LOCATED IN: membrane; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: SecY protein (InterPro:IPR002208), Translocon Sec61/SecY, plug domain (InterPro:IPR019561); BEST Arabidopsis thaliana protein match is: SecY protein transport family protein (TAIR:AT1G29310.1); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink). & (gnl|cdd|36587 : 759.0) no description available & (gnl|cdd|82683 : 358.0) no description available & (ipr002208 : 216.87378) SecY/SEC61-alpha family & (reliability: 1730.0) &  (original description: no original description)'",T
_29.3.4.99_,'protein.targeting.secretory pathway.unspecified','eucgr.f02992.1.p',"'(at4g09160 : 346.0) SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein; FUNCTIONS IN: transporter activity; INVOLVED IN: transport; LOCATED IN: chloroplast; CONTAINS InterPro DOMAIN/s: Cellular retinaldehyde-binding/triple function, C-terminal (InterPro:IPR001251), Cellular retinaldehyde-binding/triple function, N-terminal (InterPro:IPR008273), GOLD (InterPro:IPR009038), Phosphatidylinositol transfer protein-like, N-terminal (InterPro:IPR011074); BEST Arabidopsis thaliana protein match is: Sec14p-like phosphatidylinositol transfer family protein (TAIR:AT1G72160.1); Has 12185 Blast hits to 8606 proteins in 820 species: Archae - 53; Bacteria - 1604; Metazoa - 4851; Fungi - 2300; Plants - 1007; Viruses - 130; Other Eukaryotes - 2240 (source: NCBI BLink). & (gnl|cdd|36684 : 103.0) no description available & (gnl|cdd|29115 : 89.3) no description available & (reliability: 692.0) &  (original description: no original description)'",T
_29.3.4.99_,'protein.targeting.secretory pathway.unspecified','eucgr.f02475.1.p',"'(at1g11890 : 405.0) member of SEC22 Gene Family; SECRETION 22 (SEC22); FUNCTIONS IN: transporter activity; INVOLVED IN: transport, vesicle-mediated transport; LOCATED IN: Golgi apparatus, endoplasmic reticulum, plasma membrane, membrane; EXPRESSED IN: 26 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Longin (InterPro:IPR010908), Longin-like (InterPro:IPR011012), Synaptobrevin (InterPro:IPR001388); BEST Arabidopsis thaliana protein match is: SNARE-like superfamily protein (TAIR:AT5G52270.1); Has 1577 Blast hits to 1577 proteins in 232 species: Archae - 0; Bacteria - 0; Metazoa - 548; Fungi - 342; Plants - 449; Viruses - 0; Other Eukaryotes - 238 (source: NCBI BLink). & (gnl|cdd|36080 : 259.0) no description available & (gnl|cdd|34744 : 103.0) no description available & (reliability: 810.0) &  (original description: no original description)'",T
_29.3.4.99_,'protein.targeting.secretory pathway.unspecified','eucgr.i00699.1.p',"'(at3g49870 : 353.0) A member of ARF-like GTPase family. A thaliana has 21 members, in two subfamilies, ARF and ARF-like (ARL) GTPases.; ADP-ribosylation factor-like A1C (ARLA1C); FUNCTIONS IN: GTP binding; LOCATED IN: nucleus, plasma membrane, vacuole, cytoplasm; EXPRESSED IN: male gametophyte, cultured cell, callus, pollen tube; EXPRESSED DURING: L mature pollen stage, M germinated pollen stage; CONTAINS InterPro DOMAIN/s: Small GTP-binding protein (InterPro:IPR005225), ARF/SAR superfamily (InterPro:IPR006689); BEST Arabidopsis thaliana protein match is: ADP-ribosylation factor-like A1D (TAIR:AT5G67560.1); Has 19452 Blast hits to 19446 proteins in 945 species: Archae - 22; Bacteria - 898; Metazoa - 8888; Fungi - 2713; Plants - 2635; Viruses - 3; Other Eukaryotes - 4293 (source: NCBI BLink). & (gnl|cdd|35298 : 309.0) no description available & (gnl|cdd|58042 : 283.0) no description available & (p51822|arf1_dauca : 110.0) ADP-ribosylation factor 1 - Daucus carota (Carrot) & (ipr006689 : 102.700035) Small GTPase superfamily, ARF/SAR type & (reliability: 706.0) &  (original description: no original description)'",T
_29.3.4.99_,'protein.targeting.secretory pathway.unspecified','eucgr.i01779.6.p',"'(at1g10630 : 365.0) A member of ARF GTPase family. A thaliana has 21 members of this family, known to be essential for vesicle coating and uncoating and functions in GTP-binding. Gene encoding ADP-ribosylation factor and similar to other ARFs and ARF-like proteins. The gene is shown to play a role in cell division, cell expansion and cellulose production using antisense construct.; ADP-ribosylation factor A1F (ARFA1F); FUNCTIONS IN: phospholipase activator activity, GTP binding, copper ion binding; INVOLVED IN: N-terminal protein myristoylation; LOCATED IN: plasma membrane, membrane; EXPRESSED IN: 26 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: ADP-ribosylation factor (InterPro:IPR006688), Small GTP-binding protein (InterPro:IPR005225), ARF/SAR superfamily (InterPro:IPR006689); BEST Arabidopsis thaliana protein match is: Ras-related small GTP-binding family protein (TAIR:AT2G47170.1); Has 15022 Blast hits to 15003 proteins in 509 species: Archae - 14; Bacteria - 51; Metazoa - 7710; Fungi - 1942; Plants - 2027; Viruses - 3; Other Eukaryotes - 3275 (source: NCBI BLink). & (q06396|arf1_orysa : 364.0) ADP-ribosylation factor 1 (13 kDa cold-induced protein) - Oryza sativa (Rice) & (gnl|cdd|47508 : 332.0) no description available & (gnl|cdd|35293 : 319.0) no description available & (ipr006689 : 182.82051) Small GTPase superfamily, ARF/SAR type & (reliability: 728.0) &  (original description: no original description)'",T
_29.3.4.99_,'protein.targeting.secretory pathway.unspecified','eucgr.g03107.1.p',"'(p93798|snaa_vitvi : 368.0) Alpha-soluble NSF attachment protein (Alpha-SNAP) (N-ethylmaleimide-sensitive factor attachment protein, alpha) - Vitis vinifera (Grape) & (at3g56190 : 359.0) Encodes one of two alpha-SNAPs (soluble NSF attachment protein) in Arabidopsis; alpha-soluble NSF attachment protein 2 (ALPHA-SNAP2); FUNCTIONS IN: soluble NSF attachment protein activity, binding; INVOLVED IN: intracellular protein transport; LOCATED IN: plasma membrane, vacuole, membrane; EXPRESSED IN: male gametophyte, cultured cell, pollen tube, leaf; EXPRESSED DURING: L mature pollen stage, M germinated pollen stage; CONTAINS InterPro DOMAIN/s: NSF attachment protein (InterPro:IPR000744), Tetratricopeptide-like helical (InterPro:IPR011990), Tetratricopeptide repeat-containing (InterPro:IPR013026), Tetratricopeptide repeat (InterPro:IPR019734); BEST Arabidopsis thaliana protein match is: alpha-soluble NSF attachment protein 1 (TAIR:AT3G56450.1); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink). & (gnl|cdd|36799 : 333.0) no description available & (reliability: 718.0) &  (original description: no original description)'",T
_29.3.5_,'protein.targeting.peroxisomes','eucgr.e00214.3.p',"'(at2g45740 : 390.0) member of the peroxin11 (PEX11) gene family, integral to peroxisome membrane, controls peroxisome proliferation.; peroxin 11D (PEX11D); FUNCTIONS IN: molecular_function unknown; INVOLVED IN: peroxisome fission, peroxisome organization; LOCATED IN: peroxisomal membrane, chloroplast, peroxisome, integral to peroxisomal membrane; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Peroxisomal biogenesis factor 11 (InterPro:IPR008733); BEST Arabidopsis thaliana protein match is: peroxin 11E (TAIR:AT3G61070.3); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink). & (gnl|cdd|39388 : 210.0) no description available & (gnl|cdd|86907 : 173.0) no description available & (reliability: 780.0) &  (original description: no original description)'",T
_29.3.5_,'protein.targeting.peroxisomes','eucgr.d02241.4.p',"'(at2g45740 : 383.0) member of the peroxin11 (PEX11) gene family, integral to peroxisome membrane, controls peroxisome proliferation.; peroxin 11D (PEX11D); FUNCTIONS IN: molecular_function unknown; INVOLVED IN: peroxisome fission, peroxisome organization; LOCATED IN: peroxisomal membrane, chloroplast, peroxisome, integral to peroxisomal membrane; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Peroxisomal biogenesis factor 11 (InterPro:IPR008733); BEST Arabidopsis thaliana protein match is: peroxin 11E (TAIR:AT3G61070.3); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink). & (gnl|cdd|39388 : 212.0) no description available & (gnl|cdd|86907 : 176.0) no description available & (reliability: 766.0) &  (original description: no original description)'",T
_29.3.5_,'protein.targeting.peroxisomes','eucgr.b00317.1.p',"'(at5g62810 : 273.0) mutant has a defect in the intracellular transport of thiolase from the cytosol to glyoxysomes (formerly known as ped2); peroxin 14 (PEX14); FUNCTIONS IN: protein transporter activity, protein binding; INVOLVED IN: peroxisome organization, protein targeting to peroxisome; LOCATED IN: cytosol, peroxisome, plasma membrane; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Peroxisome membrane anchor protein Pex14p, N-terminal (InterPro:IPR006785); BEST Arabidopsis thaliana protein match is: Protein with RING/U-box and TRAF-like domains (TAIR:AT5G62800.1); Has 366 Blast hits to 354 proteins in 137 species: Archae - 0; Bacteria - 2; Metazoa - 94; Fungi - 149; Plants - 89; Viruses - 0; Other Eukaryotes - 32 (source: NCBI BLink). & (gnl|cdd|37840 : 94.7) no description available & (reliability: 546.0) &  (original description: no original description)'",T
_29.3.99_,'protein.targeting.unknown','eucgr.e00488.1.p',"'(at4g12060 : 219.0) Double Clp-N motif protein; FUNCTIONS IN: ATP binding; INVOLVED IN: protein metabolic process; LOCATED IN: plastid stroma, chloroplast, chloroplast stroma, chloroplast envelope; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Clp, N-terminal (InterPro:IPR004176); BEST Arabidopsis thaliana protein match is: Double Clp-N motif protein (TAIR:AT4G25370.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). & (reliability: 438.0) &  (original description: no original description)'",T
_29.3.99_,'protein.targeting.unknown','eucgr.a02874.1.p',"'(at4g25370 : 244.0) Double Clp-N motif protein; FUNCTIONS IN: ATP binding; INVOLVED IN: protein metabolic process; LOCATED IN: thylakoid, plastid stroma, chloroplast stroma, chloroplast, chloroplast envelope; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Clp, N-terminal (InterPro:IPR004176); BEST Arabidopsis thaliana protein match is: Double Clp-N motif protein (TAIR:AT4G12060.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). & (reliability: 488.0) &  (original description: no original description)'",T
_29.4_,'protein.postranslational modification','eucgr.e04251.1.p',"'(at1g31160 : 210.0) Encodes a member of the histidine triad nucleotide-binding family of proteins, but its activity has not been determined.; HISTIDINE TRIAD NUCLEOTIDE-BINDING 2 (HINT 2); FUNCTIONS IN: protein kinase C binding, zinc ion binding, catalytic activity; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Histidine triad-like motif (InterPro:IPR011146), Histidine triad, conserved site (InterPro:IPR019808), Histidine triad (HIT) protein (InterPro:IPR001310), Histidine triad motif (InterPro:IPR011151); BEST Arabidopsis thaliana protein match is: HIS triad family protein 3 (TAIR:AT3G56490.1); Has 8225 Blast hits to 8223 proteins in 2654 species: Archae - 159; Bacteria - 5014; Metazoa - 405; Fungi - 167; Plants - 130; Viruses - 0; Other Eukaryotes - 2350 (source: NCBI BLink). & (p42856|zb14_maize : 196.0) 14 kDa zinc-binding protein (Protein kinase C inhibitor) (PKCI) - Zea mays (Maize) & (gnl|cdd|38485 : 175.0) no description available & (gnl|cdd|29589 : 150.0) no description available & (reliability: 420.0) &  (original description: no original description)'",T
_29.4_,'protein.postranslational modification','eucgr.j02124.3.p',"'(at2g39840 : 201.0) Encodes the catalytic subunit of a Type 1 phosphoprotein Ser/Thr phosphatase, expressed in roots, shoots and flowers.; type one serine/threonine protein phosphatase 4 (TOPP4); CONTAINS InterPro DOMAIN/s: Metallophosphoesterase (InterPro:IPR004843), Serine/threonine-specific protein phosphatase/bis(5-nucleosyl)-tetraphosphatase (InterPro:IPR006186); BEST Arabidopsis thaliana protein match is: type one serine/threonine protein phosphatase 2 (TAIR:AT5G59160.3); Has 7176 Blast hits to 6978 proteins in 618 species: Archae - 78; Bacteria - 533; Metazoa - 2415; Fungi - 1410; Plants - 987; Viruses - 16; Other Eukaryotes - 1737 (source: NCBI BLink). & (p48489|pp1_orysa : 192.0) Serine/threonine-protein phosphatase PP1 (EC 3.1.3.16) - Oryza sativa (Rice) & (gnl|cdd|35595 : 162.0) no description available & (gnl|cdd|29063 : 131.0) no description available & (reliability: 402.0) &  (original description: no original description)'",T
_29.4_,'protein.postranslational modification','eucgr.j00458.1.p',"'(at3g44620 : 279.0) protein tyrosine phosphatases;protein tyrosine phosphatases; FUNCTIONS IN: protein tyrosine phosphatase activity; INVOLVED IN: protein amino acid dephosphorylation; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Protein-tyrosine phosphatase/arsenate reductase (InterPro:IPR000106), Protein-tyrosine phosphatase, low molecular weight (InterPro:IPR017867). & (gnl|cdd|38427 : 205.0) no description available & (gnl|cdd|29014 : 154.0) no description available & (ipr017867 : 83.3551) Protein-tyrosine phosphatase, low molecular weight & (reliability: 558.0) &  (original description: no original description)'",T
_29.4_,'protein.postranslational modification','eucgr.j00332.1.p',"'(at1g50370 : 640.0) Calcineurin-like metallo-phosphoesterase superfamily protein; FUNCTIONS IN: hydrolase activity, protein serine/threonine phosphatase activity; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Metallophosphoesterase (InterPro:IPR004843), Serine/threonine-specific protein phosphatase/bis(5-nucleosyl)-tetraphosphatase (InterPro:IPR006186); BEST Arabidopsis thaliana protein match is: flower-specific, phytochrome-associated protein phosphatase 3 (TAIR:AT3G19980.1); Has 6872 Blast hits to 6704 proteins in 524 species: Archae - 81; Bacteria - 295; Metazoa - 2372; Fungi - 1410; Plants - 974; Viruses - 10; Other Eukaryotes - 1730 (source: NCBI BLink). & (gnl|cdd|35594 : 584.0) no description available & (q9xgt7|pp2a3_orysa : 388.0) Serine/threonine-protein phosphatase PP2A-3 catalytic subunit (EC 3.1.3.16) - Oryza sativa (Rice) & (gnl|cdd|29063 : 346.0) no description available & (ipr004843 : 103.434006) Metallophosphoesterase domain & (reliability: 1280.0) &  (original description: no original description)'",T
